,County Code,District Code,School Code,StudentGrowth,Expectations,LowGrowth,TypicalGrowth,HighGrowth
9585,25,1490,50,Math,Approached,11,9,20
9586,25,1490,50,Math,Met,13,5,7
9587,25,1490,50,Math,Exceeded,2,0,0
9588,25,1640,40,ELA,Did Not Yet Meet,5,8,3
9589,25,1640,40,ELA,Partially Met,5,4,5
9590,25,1640,40,ELA,Approached,9,8,13
9591,25,1640,40,ELA,Met,12,12,9
9592,25,1640,40,ELA,Exceeded,3,1,3
9593,25,1640,40,Math,Did Not Yet Meet,4,1,5
9594,25,1640,40,Math,Partially Met,8,5,5
9595,25,1640,40,Math,Approached,14,10,13
9596,25,1640,40,Math,Met,10,10,13
9597,25,1640,40,Math,Exceeded,0,1,0
9598,25,1640,60,ELA,Did Not Yet Meet,4,3,7
9599,25,1640,60,ELA,Partially Met,3,9,14
9600,25,1640,60,ELA,Approached,5,9,19
9601,25,1640,60,ELA,Met,1,4,20
9602,25,1640,60,ELA,Exceeded,0,1,1
9603,25,1640,60,Math,Did Not Yet Meet,2,1,2
9604,25,1640,60,Math,Partially Met,12,14,8
9605,25,1640,60,Math,Approached,13,11,6
9606,25,1640,60,Math,Met,11,10,5
9607,25,1640,60,Math,Exceeded,2,3,0
9608,25,1640,70,ELA,Did Not Yet Meet,7,5,5
9609,25,1640,70,ELA,Partially Met,10,9,10
9610,25,1640,70,ELA,Approached,11,7,8
9611,25,1640,70,ELA,Met,9,7,11
9612,25,1640,70,ELA,Exceeded,1,0,2
9613,25,1640,70,Math,Did Not Yet Meet,3,4,4
9614,25,1640,70,Math,Partially Met,13,13,19
9615,25,1640,70,Math,Approached,7,9,12
9616,25,1640,70,Math,Met,8,1,8
9617,25,1640,70,Math,Exceeded,1,0,0
9618,25,1660,20,ELA,Did Not Yet Meet,2,3,1
9619,25,1660,20,ELA,Partially Met,0,2,2
9620,25,1660,20,ELA,Approached,6,6,10
9621,25,1660,20,ELA,Met,18,13,21
9622,25,1660,20,ELA,Exceeded,7,6,4
9623,25,1660,20,Math,Did Not Yet Meet,1,1,1
9624,25,1660,20,Math,Partially Met,3,3,5
9625,25,1660,20,Math,Approached,8,7,9
9626,25,1660,20,Math,Met,19,18,20
9627,25,1660,20,Math,Exceeded,0,3,3
9628,25,1660,21,ELA,Did Not Yet Meet,1,1,4
9629,25,1660,21,ELA,Partially Met,0,3,5
9630,25,1660,21,ELA,Approached,9,6,8
9631,25,1660,21,ELA,Met,19,14,19
9632,25,1660,21,ELA,Exceeded,6,4,1
9633,25,1660,21,Math,Did Not Yet Meet,1,1,1
9634,25,1660,21,Math,Partially Met,1,3,10
9635,25,1660,21,Math,Approached,7,6,11
9636,25,1660,21,Math,Met,21,19,13
9637,25,1660,21,Math,Exceeded,4,1,2
9638,25,1660,23,ELA,Did Not Yet Meet,0,1,0
9639,25,1660,23,ELA,Partially Met,3,3,2
9640,25,1660,23,ELA,Approached,7,5,11
9641,25,1660,23,ELA,Met,12,14,18
9642,25,1660,23,ELA,Exceeded,5,6,13
9643,25,1660,23,Math,Did Not Yet Meet,0,1,1
9644,25,1660,23,Math,Partially Met,2,4,4
9645,25,1660,23,Math,Approached,7,8,9
9646,25,1660,23,Math,Met,12,16,23
9647,25,1660,23,Math,Exceeded,1,4,8
9648,25,1660,24,ELA,Did Not Yet Meet,0,1,2
9649,25,1660,24,ELA,Partially Met,1,2,4
9650,25,1660,24,ELA,Approached,4,6,8
9651,25,1660,24,ELA,Met,8,13,23
9652,25,1660,24,ELA,Exceeded,5,8,15
9653,25,1660,24,Math,Partially Met,2,4,6
9654,25,1660,24,Math,Approached,6,4,8
9655,25,1660,24,Math,Met,10,16,28
9656,25,1660,24,Math,Exceeded,3,5,9
9657,25,1660,25,ELA,Did Not Yet Meet,1,1,0
9658,25,1660,25,ELA,Partially Met,5,2,4
9659,25,1660,25,ELA,Approached,7,12,5
9660,25,1660,25,ELA,Met,13,17,14
9661,25,1660,25,ELA,Exceeded,8,2,8
9662,25,1660,25,Math,Did Not Yet Meet,0,1,1
9663,25,1660,25,Math,Partially Met,5,7,3
9664,25,1660,25,Math,Approached,9,9,11
9665,25,1660,25,Math,Met,16,16,13
9666,25,1660,25,Math,Exceeded,1,1,6
9667,25,1660,26,ELA,Did Not Yet Meet,2,0,2
9668,25,1660,26,ELA,Partially Met,1,7,3
9669,25,1660,26,ELA,Approached,4,9,9
9670,25,1660,26,ELA,Met,16,20,12
9671,25,1660,26,ELA,Exceeded,8,4,5
9672,25,1660,26,Math,Did Not Yet Meet,1,2,2
9673,25,1660,26,Math,Partially Met,2,6,5
9674,25,1660,26,Math,Approached,6,9,16
9675,25,1660,26,Math,Met,12,11,20
9676,25,1660,26,Math,Exceeded,3,2,2
9677,25,1660,30,ELA,Did Not Yet Meet,1,0,1
9678,25,1660,30,ELA,Partially Met,2,5,4
9679,25,1660,30,ELA,Approached,8,12,7
9680,25,1660,30,ELA,Met,22,13,18
9681,25,1660,30,ELA,Exceeded,2,1,3
9682,25,1660,30,Math,Did Not Yet Meet,1,0,0
9683,25,1660,30,Math,Partially Met,1,7,12
9684,25,1660,30,Math,Approached,10,10,8
9685,25,1660,30,Math,Met,13,13,19
9686,25,1660,30,Math,Exceeded,3,2,1
9687,25,2105,60,ELA,Did Not Yet Meet,3,0,1
9688,25,2105,60,ELA,Partially Met,2,3,6
9689,25,2105,60,ELA,Approached,7,11,12
9690,25,2105,60,ELA,Met,16,14,20
9691,25,2105,60,ELA,Exceeded,1,2,3
9692,25,2105,60,Math,Did Not Yet Meet,1,1,1
9693,25,2105,60,Math,Partially Met,3,4,1
9694,25,2105,60,Math,Approached,14,10,14
9695,25,2105,60,Math,Met,19,17,12
9696,25,2105,60,Math,Exceeded,2,2,0
9697,25,2105,70,ELA,Did Not Yet Meet,2,0,2
9698,25,2105,70,ELA,Partially Met,4,5,2
9699,25,2105,70,ELA,Approached,9,9,7
9700,25,2105,70,ELA,Met,18,21,15
9701,25,2105,70,ELA,Exceeded,2,1,1
9702,25,2105,70,Math,Did Not Yet Meet,1,0,2
9703,25,2105,70,Math,Partially Met,6,4,6
9704,25,2105,70,Math,Approached,14,10,18
9705,25,2105,70,Math,Met,7,14,13
9706,25,2105,70,Math,Exceeded,1,4,0
9707,25,2105,85,ELA,Did Not Yet Meet,1,1,4
9708,25,2105,85,ELA,Partially Met,1,3,7
9709,25,2105,85,ELA,Approached,6,6,19
9710,25,2105,85,ELA,Met,9,16,19
9711,25,2105,85,ELA,Exceeded,4,1,1
9712,25,2105,85,Math,Did Not Yet Meet,0,1,0
9713,25,2105,85,Math,Partially Met,1,1,10
9714,25,2105,85,Math,Approached,7,7,9
9715,25,2105,85,Math,Met,22,16,13
9716,25,2105,85,Math,Exceeded,6,3,3
9717,25,2105,90,ELA,Did Not Yet Meet,1,3,3
9718,25,2105,90,ELA,Partially Met,1,1,7
9719,25,2105,90,ELA,Approached,10,4,21
9720,25,2105,90,ELA,Met,6,13,28
9721,25,2105,90,Math,Did Not Yet Meet,1,1,3
9722,25,2105,90,Math,Partially Met,4,3,6
9723,25,2105,90,Math,Approached,7,9,13
9724,25,2105,90,Math,Met,13,15,22
9725,25,2105,90,Math,Exceeded,0,1,0
9726,25,2105,95,ELA,Did Not Yet Meet,1,4,1
9727,25,2105,95,ELA,Partially Met,6,1,3
9728,25,2105,95,ELA,Approached,12,10,4
9729,25,2105,95,ELA,Met,9,25,15
9730,25,2105,95,ELA,Exceeded,3,3,0
9731,25,2105,95,Math,Partially Met,4,6,6
9732,25,2105,95,Math,Approached,9,7,6
9733,25,2105,95,Math,Met,28,15,12
9734,25,2105,95,Math,Exceeded,1,3,1
9735,25,2105,105,ELA,Did Not Yet Meet,2,2,2
9736,25,2105,105,ELA,Partially Met,10,5,5
9737,25,2105,105,ELA,Approached,19,10,4
9738,25,2105,105,ELA,Met,17,10,3
9739,25,2105,105,ELA,Exceeded,2,5,2
9740,25,2120,50,ELA,Did Not Yet Meet,4,0,2
9741,25,2120,50,ELA,Partially Met,0,9,4
9742,25,2120,50,ELA,Approached,11,8,9
9743,25,2120,50,ELA,Met,15,8,11
9744,25,2120,50,ELA,Exceeded,9,8,2
9745,25,2160,50,ELA,Did Not Yet Meet,6,4,4
9746,25,2160,50,ELA,Partially Met,9,6,4
9747,25,2160,50,ELA,Approached,13,19,9
9748,25,2160,50,ELA,Met,9,11,6
9749,25,2160,50,Math,Did Not Yet Meet,4,2,2
9750,25,2160,50,Math,Partially Met,11,13,6
9751,25,2160,50,Math,Approached,19,13,6
9752,25,2160,50,Math,Met,11,4,6
9753,25,2160,50,Math,Exceeded,0,2,0
9754,25,2230,30,ELA,Did Not Yet Meet,1,0,0
9755,25,2230,30,ELA,Partially Met,5,2,3
9756,25,2230,30,ELA,Approached,7,6,4
9757,25,2230,30,ELA,Met,17,9,13
9758,25,2230,30,ELA,Exceeded,12,14,9
9759,25,2230,50,ELA,Partially Met,1,0,2
9760,25,2230,50,ELA,Approached,5,5,5
9761,25,2230,50,ELA,Met,15,19,23
9762,25,2230,50,ELA,Exceeded,9,7,9
9763,25,2230,50,Math,Did Not Yet Meet,1,0,1
9764,25,2230,50,Math,Partially Met,3,3,3
9765,25,2230,50,Math,Approached,9,8,10
9766,25,2230,50,Math,Met,17,20,16
9767,25,2230,50,Math,Exceeded,3,4,4
9768,25,2290,5,ELA,Did Not Yet Meet,1,0,0
9769,25,2290,5,ELA,Partially Met,4,3,10
9770,25,2290,5,ELA,Approached,15,4,10
9771,25,2290,5,ELA,Met,18,18,4
9772,25,2290,5,ELA,Exceeded,8,4,3
9773,25,2290,5,Math,Did Not Yet Meet,4,0,1
9774,25,2290,5,Math,Partially Met,4,6,8
9775,25,2290,5,Math,Approached,5,9,15
9776,25,2290,5,Math,Met,11,15,18
9777,25,2290,5,Math,Exceeded,2,1,3
9778,25,2290,10,ELA,Did Not Yet Meet,4,4,4
9779,25,2290,10,ELA,Partially Met,5,5,4
9780,25,2290,10,ELA,Approached,9,5,11
9781,25,2290,10,ELA,Met,11,13,16
9782,25,2290,10,ELA,Exceeded,2,2,5
9783,25,2290,10,Math,Did Not Yet Meet,3,4,2
9784,25,2290,10,Math,Partially Met,9,3,11
9785,25,2290,10,Math,Approached,11,9,16
9786,25,2290,10,Math,Met,13,4,14
9787,25,2290,10,Math,Exceeded,1,1,0
9788,25,2290,25,ELA,Did Not Yet Meet,1,1,1
9789,25,2290,25,ELA,Partially Met,3,4,3
9790,25,2290,25,ELA,Approached,8,7,8
9791,25,2290,25,ELA,Met,11,14,16
9792,25,2290,25,ELA,Exceeded,5,7,10
9793,25,2290,25,Math,Did Not Yet Meet,2,2,2
9794,25,2290,25,Math,Partially Met,8,8,11
9795,25,2290,25,Math,Approached,11,15,10
9796,25,2290,25,Math,Met,11,11,9
9797,25,2290,27,ELA,Did Not Yet Meet,1,1,1
9798,25,2290,27,ELA,Partially Met,3,4,3
9799,25,2290,27,ELA,Approached,12,7,7
9800,25,2290,27,ELA,Met,22,16,10
9801,25,2290,27,ELA,Exceeded,6,4,4
9802,25,2290,27,Math,Did Not Yet Meet,1,1,0
9803,25,2290,27,Math,Partially Met,4,3,4
9804,25,2290,27,Math,Approached,19,11,7
9805,25,2290,27,Math,Met,29,14,6
9806,25,2290,27,Math,Exceeded,1,0,0
9807,25,2290,32,ELA,Did Not Yet Meet,2,0,1
9808,25,2290,32,ELA,Partially Met,2,3,7
9809,25,2290,32,ELA,Approached,11,11,10
9810,25,2290,32,ELA,Met,20,15,7
9811,25,2290,32,ELA,Exceeded,2,2,5
9812,25,2290,32,Math,Did Not Yet Meet,0,1,0
9813,25,2290,32,Math,Partially Met,5,13,2
9814,25,2290,32,Math,Approached,11,8,5
9815,25,2290,32,Math,Met,22,13,13
9816,25,2290,32,Math,Exceeded,3,2,2
9817,25,2290,35,ELA,Did Not Yet Meet,4,2,2
9818,25,2290,35,ELA,Partially Met,5,6,2
9819,25,2290,35,ELA,Approached,8,8,6
9820,25,2290,35,ELA,Met,10,15,22
9821,25,2290,35,ELA,Exceeded,3,5,1
9822,25,2290,35,Math,Did Not Yet Meet,2,1,2
9823,25,2290,35,Math,Partially Met,5,6,5
9824,25,2290,35,Math,Approached,15,6,11
9825,25,2290,35,Math,Met,17,15,14
9826,25,2290,35,Math,Exceeded,1,0,2
9827,25,2400,30,ELA,Did Not Yet Meet,13,4,7
9828,25,2400,30,ELA,Partially Met,13,10,8
9829,25,2400,30,ELA,Approached,8,13,5
9830,25,2400,30,ELA,Met,10,6,3
9831,25,2400,30,Math,Did Not Yet Meet,13,8,5
9832,25,2400,30,Math,Partially Met,14,12,14
9833,25,2400,30,Math,Approached,13,4,9
9834,25,2400,30,Math,Met,5,2,0
9835,25,2400,30,Math,Exceeded,1,0,0
9836,25,2400,50,ELA,Did Not Yet Meet,7,13,9
9837,25,2400,50,ELA,Partially Met,9,16,8
9838,25,2400,50,ELA,Approached,10,3,2
9839,25,2400,50,ELA,Met,12,8,2
9840,25,2400,50,Math,Did Not Yet Meet,15,10,5
9841,25,2400,50,Math,Partially Met,14,14,8
9842,25,2400,50,Math,Approached,10,6,3
9843,25,2400,50,Math,Met,11,3,0
9844,25,2430,60,ELA,Did Not Yet Meet,7,2,1
9845,25,2430,60,ELA,Partially Met,8,6,4
9846,25,2430,60,ELA,Approached,16,10,9
9847,25,2430,60,ELA,Met,11,11,9
9848,25,2430,60,ELA,Exceeded,3,2,2
9849,25,2430,60,Math,Did Not Yet Meet,2,3,4
9850,25,2430,60,Math,Partially Met,9,8,8
9851,25,2430,60,Math,Approached,17,13,9
9852,25,2430,60,Math,Met,12,8,7
9853,25,2430,60,Math,Exceeded,0,0,0
9854,25,2720,50,ELA,Did Not Yet Meet,0,0,0
9855,25,2720,50,ELA,Partially Met,1,2,3
9856,25,2720,50,ELA,Approached,3,3,5
9857,25,2720,50,ELA,Met,12,18,16
9858,25,2720,50,ELA,Exceeded,13,16,10
9859,25,2720,50,Math,Did Not Yet Meet,0,0,1
9860,25,2720,50,Math,Partially Met,3,5,3
9861,25,2720,50,Math,Approached,2,8,10
9862,25,2720,50,Math,Met,10,22,19
9863,25,2720,50,Math,Exceeded,6,5,8
9864,25,2720,60,ELA,Did Not Yet Meet,0,1,1
9865,25,2720,60,ELA,Partially Met,1,6,0
9866,25,2720,60,ELA,Approached,5,3,10
9867,25,2720,60,ELA,Met,14,14,22
9868,25,2720,60,ELA,Exceeded,2,12,8
9869,25,2720,60,Math,Did Not Yet Meet,0,0,1
9870,25,2720,60,Math,Partially Met,1,0,5
9871,25,2720,60,Math,Approached,5,2,15
9872,25,2720,60,Math,Met,17,16,16
9873,25,2720,60,Math,Exceeded,7,8,6
9874,25,2770,60,ELA,Did Not Yet Meet,6,6,9
9875,25,2770,60,ELA,Partially Met,8,10,12
9876,25,2770,60,ELA,Approached,8,9,9
9877,25,2770,60,ELA,Met,6,7,7
9878,25,2770,60,ELA,Exceeded,1,1,0
9879,25,2770,60,Math,Did Not Yet Meet,4,4,5
9880,25,2770,60,Math,Partially Met,10,10,16
9881,25,2770,60,Math,Approached,11,11,9
9882,25,2770,60,Math,Met,6,8,5
9883,25,2770,60,Math,Exceeded,0,0,0
9884,25,2770,65,ELA,Did Not Yet Meet,6,7,10
9885,25,2770,65,ELA,Partially Met,5,11,13
9886,25,2770,65,ELA,Approached,6,12,8
9887,25,2770,65,ELA,Met,9,7,7
9888,25,2770,65,ELA,Exceeded,0,0,0
9889,25,2770,65,Math,Did Not Yet Meet,2,3,7
9890,25,2770,65,Math,Partially Met,4,7,19
9891,25,2770,65,Math,Approached,5,10,24
9892,25,2770,65,Math,Met,1,4,13
9893,25,2770,110,ELA,Did Not Yet Meet,13,7,8
9894,25,2770,110,ELA,Partially Met,7,7,11
9895,25,2770,110,ELA,Approached,8,13,5
9896,25,2770,110,ELA,Met,10,6,2
9897,25,2770,110,ELA,Exceeded,1,1,0
9898,25,2770,110,Math,Did Not Yet Meet,6,7,14
9899,25,2770,110,Math,Partially Met,5,9,15
9900,25,2770,110,Math,Approached,5,7,13
9901,25,2770,110,Math,Met,6,5,9
9902,25,2770,110,Math,Exceeded,0,0,0
9903,25,2770,300,ELA,Did Not Yet Meet,15,14,12
9904,25,2770,300,ELA,Partially Met,10,5,7
9905,25,2770,300,ELA,Approached,7,9,8
9906,25,2770,300,ELA,Met,5,4,4
9907,25,2770,300,Math,Did Not Yet Meet,4,6,6
9908,25,2770,300,Math,Partially Met,9,13,18
9909,25,2770,300,Math,Approached,5,8,12
9910,25,2770,300,Math,Met,2,8,8
9911,25,2770,300,Math,Exceeded,0,0,0
9912,25,2920,50,ELA,Did Not Yet Meet,1,1,2
9913,25,2920,50,ELA,Partially Met,3,1,4
9914,25,2920,50,ELA,Approached,8,11,12
9915,25,2920,50,ELA,Met,10,12,26
9916,25,2920,50,ELA,Exceeded,3,4,7
9917,25,2920,50,Math,Did Not Yet Meet,1,1,0
9918,25,2920,50,Math,Partially Met,2,3,5
9919,25,2920,50,Math,Approached,7,10,14
9920,25,2920,50,Math,Met,12,15,20
9921,25,2920,50,Math,Exceeded,4,3,6
9922,25,2920,55,ELA,Did Not Yet Meet,0,0,1
9923,25,2920,55,ELA,Partially Met,5,3,4
9924,25,2920,55,ELA,Approached,8,9,11
9925,25,2920,55,ELA,Met,13,16,21
9926,25,2920,55,ELA,Exceeded,2,4,4
9927,25,2920,55,Math,Partially Met,3,2,3
9928,25,2920,55,Math,Approached,9,9,9
9929,25,2920,55,Math,Met,15,20,21
9930,25,2920,55,Math,Exceeded,4,4,4
9931,25,2920,60,ELA,Did Not Yet Meet,1,2,1
9932,25,2920,60,ELA,Partially Met,3,2,2
9933,25,2920,60,ELA,Approached,7,7,3
9934,25,2920,60,ELA,Met,17,14,14
9935,25,2920,60,ELA,Exceeded,11,9,9
9936,25,2920,63,ELA,Did Not Yet Meet,3,2,1
9937,25,2920,63,ELA,Partially Met,5,1,5
9938,25,2920,63,ELA,Approached,7,6,7
9939,25,2920,63,ELA,Met,15,16,23
9940,25,2920,63,ELA,Exceeded,4,1,3
9941,25,2920,63,Math,Did Not Yet Meet,1,3,2
9942,25,2920,63,Math,Partially Met,3,2,5
9943,25,2920,63,Math,Approached,8,11,13
9944,25,2920,63,Math,Met,17,12,17
9945,25,2920,63,Math,Exceeded,3,1,3
9946,25,2920,90,ELA,Did Not Yet Meet,1,0,1
9947,25,2920,90,ELA,Partially Met,4,4,5
9948,25,2920,90,ELA,Approached,6,10,14
9949,25,2920,90,ELA,Met,11,17,21
9950,25,2920,90,ELA,Exceeded,1,5,0
9951,25,2920,90,Math,Did Not Yet Meet,1,0,1
9952,25,2920,90,Math,Partially Met,2,2,5
9953,25,2920,90,Math,Approached,12,9,16
9954,25,2920,90,Math,Met,14,17,16
9955,25,2920,90,Math,Exceeded,1,1,2
9956,25,2920,110,ELA,Did Not Yet Meet,0,1,0
9957,25,2920,110,ELA,Partially Met,3,3,6
9958,25,2920,110,ELA,Approached,6,7,9
9959,25,2920,110,ELA,Met,11,20,26
9960,25,2920,110,ELA,Exceeded,1,3,4
9961,25,2920,110,Math,Partially Met,2,3,3
9962,25,2920,110,Math,Approached,3,5,15
9963,25,2920,110,Math,Met,10,20,27
9964,25,2920,110,Math,Exceeded,1,4,4
9965,25,2930,60,ELA,Did Not Yet Meet,1,1,1
9966,25,2930,60,ELA,Partially Met,3,2,2
9967,25,2930,60,ELA,Approached,9,8,5
9968,25,2930,60,ELA,Met,34,16,9
9969,25,2930,60,ELA,Exceeded,5,2,2
9970,25,2930,60,Math,Did Not Yet Meet,0,0,0
9971,25,2930,60,Math,Partially Met,3,3,6
9972,25,2930,60,Math,Approached,9,14,12
9973,25,2930,60,Math,Met,16,14,18
9974,25,2930,60,Math,Exceeded,2,2,0
9975,25,3030,30,ELA,Did Not Yet Meet,0,0,1
9976,25,3030,30,ELA,Partially Met,1,2,1
9977,25,3030,30,ELA,Approached,5,7,6
9978,25,3030,30,ELA,Met,17,14,22
9979,25,3030,30,ELA,Exceeded,6,10,9
9980,25,3030,30,Math,Partially Met,1,1,2
9981,25,3030,30,Math,Approached,6,8,7
9982,25,3030,30,Math,Met,14,16,17
9983,25,3030,30,Math,Exceeded,10,7,12
9984,25,3030,40,ELA,Did Not Yet Meet,0,1,1
9985,25,3030,40,ELA,Partially Met,2,3,3
9986,25,3030,40,ELA,Approached,5,4,16
9987,25,3030,40,ELA,Met,14,13,26
9988,25,3030,40,ELA,Exceeded,4,6,3
9989,25,3030,40,Math,Did Not Yet Meet,1,1,0
9990,25,3030,40,Math,Partially Met,2,1,5
9991,25,3030,40,Math,Approached,6,7,12
9992,25,3030,40,Math,Met,24,11,15
9993,25,3030,40,Math,Exceeded,9,4,3
9994,25,3030,45,ELA,Did Not Yet Meet,0,0,1
9995,25,3030,45,ELA,Partially Met,2,2,3
9996,25,3030,45,ELA,Approached,7,5,6
9997,25,3030,45,ELA,Met,23,17,19
9998,25,3030,45,ELA,Exceeded,10,3,2
9999,25,3030,45,Math,Did Not Yet Meet,0,1,0
10000,25,3030,45,Math,Partially Met,3,3,2
10001,25,3030,45,Math,Approached,5,9,5
10002,25,3030,45,Math,Met,19,19,17
10003,25,3030,45,Math,Exceeded,9,2,6
10004,25,3030,48,ELA,Did Not Yet Meet,0,0,0
10005,25,3030,48,ELA,Partially Met,3,1,1
10006,25,3030,48,ELA,Approached,4,5,8
10007,25,3030,48,ELA,Met,12,15,21
10008,25,3030,48,ELA,Exceeded,9,10,10
10009,25,3030,48,Math,Did Not Yet Meet,0,0,0
10010,25,3030,48,Math,Partially Met,2,0,1
10011,25,3030,48,Math,Approached,8,10,7
10012,25,3030,48,Math,Met,18,18,18
10013,25,3030,48,Math,Exceeded,6,3,8
10014,25,3030,50,ELA,Did Not Yet Meet,1,0,0
10015,25,3030,50,ELA,Partially Met,3,1,2
10016,25,3030,50,ELA,Approached,9,4,5
10017,25,3030,50,ELA,Met,25,13,10
10018,25,3030,50,ELA,Exceeded,17,6,4
10019,25,3030,50,Math,Did Not Yet Meet,0,0,0
10020,25,3030,50,Math,Partially Met,2,4,2
10021,25,3030,50,Math,Approached,12,8,10
10022,25,3030,50,Math,Met,28,13,8
10023,25,3030,50,Math,Exceeded,9,2,3
10024,25,3030,60,ELA,Did Not Yet Meet,1,2,0
10025,25,3030,60,ELA,Partially Met,2,2,2
10026,25,3030,60,ELA,Approached,10,4,7
10027,25,3030,60,ELA,Met,24,18,12
10028,25,3030,60,ELA,Exceeded,4,8,5
10029,25,3030,60,Math,Did Not Yet Meet,0,1,1
10030,25,3030,60,Math,Partially Met,2,1,3
10031,25,3030,60,Math,Approached,13,10,7
10032,25,3030,60,Math,Met,22,15,14
10033,25,3030,60,Math,Exceeded,5,4,2
10034,25,3030,70,ELA,Did Not Yet Meet,1,1,0
10035,25,3030,70,ELA,Partially Met,2,4,4
10036,25,3030,70,ELA,Approached,10,8,9
10037,25,3030,70,ELA,Met,19,20,12
10038,25,3030,70,ELA,Exceeded,6,3,2
10039,25,3030,70,Math,Did Not Yet Meet,0,0,1
10040,25,3030,70,Math,Partially Met,3,4,4
10041,25,3030,70,Math,Approached,7,10,9
10042,25,3030,70,Math,Met,19,19,10
10043,25,3030,70,Math,Exceeded,6,3,3
10044,25,3040,53,ELA,Did Not Yet Meet,2,2,3
10045,25,3040,53,ELA,Partially Met,3,3,4
10046,25,3040,53,ELA,Approached,9,6,6
10047,25,3040,53,ELA,Met,16,16,14
10048,25,3040,53,ELA,Exceeded,7,6,5
10049,25,3040,53,Math,Did Not Yet Meet,0,1,0
10050,25,3040,53,Math,Partially Met,8,6,5
10051,25,3040,53,Math,Approached,8,11,10
10052,25,3040,53,Math,Met,19,16,13
10053,25,3040,53,Math,Exceeded,3,2,0
10054,25,3040,65,ELA,Did Not Yet Meet,2,2,0
10055,25,3040,65,ELA,Partially Met,4,2,3
10056,25,3040,65,ELA,Approached,8,9,5
10057,25,3040,65,ELA,Met,21,15,12
10058,25,3040,65,ELA,Exceeded,7,5,6
10059,25,3040,65,Math,Did Not Yet Meet,0,1,0
10060,25,3040,65,Math,Partially Met,5,5,5
10061,25,3040,65,Math,Approached,12,11,7
10062,25,3040,65,Math,Met,21,14,14
10063,25,3040,65,Math,Exceeded,3,2,1
10064,25,3160,55,ELA,Did Not Yet Meet,2,2,1
10065,25,3160,55,ELA,Partially Met,4,4,1
10066,25,3160,55,ELA,Approached,7,6,10
10067,25,3160,55,ELA,Met,18,15,13
10068,25,3160,55,ELA,Exceeded,4,6,6
10069,25,3160,55,Math,Did Not Yet Meet,1,1,0
10070,25,3160,55,Math,Partially Met,5,3,6
10071,25,3160,55,Math,Approached,16,10,15
10072,25,3160,55,Math,Met,11,9,21
10073,25,3160,55,Math,Exceeded,1,0,1
10074,25,3160,57,ELA,Did Not Yet Meet,1,1,1
10075,25,3160,57,ELA,Partially Met,2,3,1
10076,25,3160,57,ELA,Approached,11,8,6
10077,25,3160,57,ELA,Met,19,18,12
10078,25,3160,57,ELA,Exceeded,6,5,6
10079,25,3160,57,Math,Did Not Yet Meet,0,1,0
10080,25,3160,57,Math,Partially Met,3,3,3
10081,25,3160,57,Math,Approached,12,11,7
10082,25,3160,57,Math,Met,17,13,22
10083,25,3160,57,Math,Exceeded,1,5,2
10084,25,3160,59,ELA,Did Not Yet Meet,5,4,1
10085,25,3160,59,ELA,Partially Met,10,7,5
10086,25,3160,59,ELA,Approached,14,10,7
10087,25,3160,59,ELA,Met,14,12,7
10088,25,3160,59,ELA,Exceeded,3,2,3
10089,25,3160,59,Math,Did Not Yet Meet,2,3,3
10090,25,3160,59,Math,Partially Met,12,9,4
10091,25,3160,59,Math,Approached,14,10,7
10092,25,3160,59,Math,Met,14,11,9
10093,25,3160,59,Math,Exceeded,1,0,1
10094,25,3160,60,ELA,Did Not Yet Meet,0,4,6
10095,25,3160,60,ELA,Partially Met,3,4,5
10096,25,3160,60,ELA,Approached,17,8,2
10097,25,3160,60,ELA,Met,14,15,18
10098,25,3160,60,ELA,Exceeded,2,2,1
10099,25,3160,60,Math,Did Not Yet Meet,2,2,3
10100,25,3160,60,Math,Partially Met,4,4,10
10101,25,3160,60,Math,Approached,3,12,15
10102,25,3160,60,Math,Met,12,13,17
10103,25,3160,60,Math,Exceeded,1,0,2
10104,25,3160,80,ELA,Partially Met,6,6,5
10105,25,3160,80,ELA,Approached,11,5,12
10106,25,3160,80,ELA,Met,20,12,18
10107,25,3160,80,ELA,Exceeded,1,2,1
10108,25,3160,80,Math,Did Not Yet Meet,0,0,2
10109,25,3160,80,Math,Partially Met,4,1,2
10110,25,3160,80,Math,Approached,12,12,19
10111,25,3160,80,Math,Met,20,13,6
10112,25,3160,80,Math,Exceeded,1,2,4
10113,25,3160,90,ELA,Partially Met,1,3,3
10114,25,3160,90,ELA,Approached,3,10,9
10115,25,3160,90,ELA,Met,23,27,14
10116,25,3160,90,ELA,Exceeded,6,1,0
10117,25,3160,90,Math,Did Not Yet Meet,0,0,1
10118,25,3160,90,Math,Partially Met,1,1,6
10119,25,3160,90,Math,Approached,0,7,13
10120,25,3160,90,Math,Met,19,17,29
10121,25,3160,90,Math,Exceeded,3,1,1
10122,25,3160,95,ELA,Did Not Yet Meet,2,1,1
10123,25,3160,95,ELA,Partially Met,2,4,2
10124,25,3160,95,ELA,Approached,8,13,8
10125,25,3160,95,ELA,Met,15,20,11
10126,25,3160,95,ELA,Exceeded,7,4,2
10127,25,3160,95,Math,Did Not Yet Meet,3,1,1
10128,25,3160,95,Math,Partially Met,3,2,7
10129,25,3160,95,Math,Approached,9,11,16
10130,25,3160,95,Math,Met,9,11,20
10131,25,3160,95,Math,Exceeded,2,3,2
10132,25,3160,110,ELA,Did Not Yet Meet,3,0,2
