COUNTY_CODE,DISTRICT_CODE,SCHOOL_CODE,StudentGrowth,Expectations,LowGrowth,TypicalGrowth,HighGrowth
39,5090,100,ELA,Met,4,8,45
39,5090,100,ELA,Exceeded,0,8,22
39,5090,100,Math,Did Not Yet Meet,1,0,2
39,5090,100,Math,Partially Met,0,1,2
39,5090,100,Math,Approached,1,0,8
39,5090,100,Math,Met,13,11,25
39,5090,100,Math,Exceeded,13,9,13
39,5090,120,ELA,Partially Met,1,1,5
39,5090,120,ELA,Approached,1,3,4
39,5090,120,ELA,Met,9,16,30
39,5090,120,ELA,Exceeded,7,7,17
39,5090,120,Math,Did Not Yet Meet,0,0,2
39,5090,120,Math,Partially Met,1,2,3
39,5090,120,Math,Approached,6,11,3
39,5090,120,Math,Met,22,19,10
39,5090,120,Math,Exceeded,12,6,2
39,5290,060,ELA,Did Not Yet Meet,4,3,4
39,5290,060,ELA,Partially Met,7,5,5
39,5290,060,ELA,Approached,13,9,7
39,5290,060,ELA,Met,18,9,10
39,5290,060,ELA,Exceeded,3,2,2
39,5290,060,Math,Did Not Yet Meet,3,3,4
39,5290,060,Math,Partially Met,6,4,6
39,5290,060,Math,Approached,13,14,13
39,5290,060,Math,Met,8,13,12
39,5290,060,Math,Exceeded,2,0,1
39,5290,070,ELA,Did Not Yet Meet,3,3,1
39,5290,070,ELA,Partially Met,7,5,4
39,5290,070,ELA,Approached,11,8,12
39,5290,070,ELA,Met,13,8,11
39,5290,070,ELA,Exceeded,2,6,5
39,5290,070,Math,Did Not Yet Meet,1,1,1
39,5290,070,Math,Partially Met,15,7,5
39,5290,070,Math,Approached,17,11,8
39,5290,070,Math,Met,15,11,6
39,5290,070,Math,Exceeded,1,0,0
39,5290,080,ELA,Did Not Yet Meet,6,0,0
39,5290,080,ELA,Partially Met,3,12,6
39,5290,080,ELA,Approached,9,6,6
39,5290,080,ELA,Met,18,12,12
39,5290,080,ELA,Exceeded,0,6,3
39,5290,080,Math,Did Not Yet Meet,3,0,0
39,5290,080,Math,Partially Met,6,3,9
39,5290,080,Math,Approached,12,9,9
39,5290,080,Math,Met,15,9,3
39,5290,080,Math,Exceeded,12,9,0
39,5290,083,ELA,Did Not Yet Meet,3,1,3
39,5290,083,ELA,Partially Met,13,6,14
39,5290,083,ELA,Approached,4,10,9
39,5290,083,ELA,Met,13,14,10
39,5290,083,Math,Did Not Yet Meet,0,4,1
39,5290,083,Math,Partially Met,13,7,3
39,5290,083,Math,Approached,17,10,8
39,5290,083,Math,Met,24,10,3
39,5290,090,ELA,Did Not Yet Meet,0,3,11
39,5290,090,ELA,Partially Met,0,5,13
39,5290,090,ELA,Approached,3,14,13
39,5290,090,ELA,Met,6,17,8
39,5290,090,ELA,Exceeded,2,5,2
39,5290,090,Math,Did Not Yet Meet,0,0,6
39,5290,090,Math,Partially Met,2,2,6
39,5290,090,Math,Approached,0,6,23
39,5290,090,Math,Met,8,16,27
39,5290,090,Math,Exceeded,0,2,3
39,5290,100,ELA,Did Not Yet Meet,4,3,1
39,5290,100,ELA,Partially Met,3,4,1
39,5290,100,ELA,Approached,8,8,14
39,5290,100,ELA,Met,21,14,8
39,5290,100,ELA,Exceeded,1,6,3
39,5290,100,Math,Did Not Yet Meet,1,3,1
39,5290,100,Math,Partially Met,3,6,4
39,5290,100,Math,Approached,7,10,8
39,5290,100,Math,Met,23,14,15
39,5290,100,Math,Exceeded,1,1,1
39,5290,130,ELA,Did Not Yet Meet,4,4,2
39,5290,130,ELA,Partially Met,4,4,12
39,5290,130,ELA,Approached,7,9,9
39,5290,130,ELA,Met,4,12,23
39,5290,130,ELA,Exceeded,7,0,2
39,5290,130,Math,Did Not Yet Meet,2,4,4
39,5290,130,Math,Partially Met,7,9,7
39,5290,130,Math,Approached,12,7,7
39,5290,130,Math,Met,11,7,5
39,5290,130,Math,Exceeded,11,4,5
39,5290,140,ELA,Did Not Yet Meet,1,0,1
39,5290,140,ELA,Partially Met,4,6,5
39,5290,140,ELA,Approached,14,9,8
39,5290,140,ELA,Met,21,19,9
39,5290,140,ELA,Exceeded,1,1,1
39,5290,140,Math,Partially Met,4,1,2
39,5290,140,Math,Approached,16,7,9
39,5290,140,Math,Met,16,19,17
39,5290,140,Math,Exceeded,2,4,2
39,5730,060,ELA,Did Not Yet Meet,0,0,0
39,5730,060,ELA,Partially Met,2,1,1
39,5730,060,ELA,Approached,11,8,4
39,5730,060,ELA,Met,30,19,8
39,5730,060,ELA,Exceeded,4,6,5
39,5730,060,Math,Did Not Yet Meet,0,0,0
39,5730,060,Math,Partially Met,3,1,1
39,5730,060,Math,Approached,15,6,4
39,5730,060,Math,Met,24,19,16
39,5730,060,Math,Exceeded,4,3,2
39,5730,070,ELA,Did Not Yet Meet,1,1,1
39,5730,070,ELA,Partially Met,3,2,3
39,5730,070,ELA,Approached,10,8,4
39,5730,070,ELA,Met,23,16,6
39,5730,070,ELA,Exceeded,12,7,4
39,5730,070,Math,Did Not Yet Meet,0,1,0
39,5730,070,Math,Partially Met,7,6,3
39,5730,070,Math,Approached,9,8,6
39,5730,070,Math,Met,18,17,20
39,5730,070,Math,Exceeded,2,1,1
39,5730,100,ELA,Did Not Yet Meet,0,1,1
39,5730,100,ELA,Partially Met,1,2,1
39,5730,100,ELA,Approached,6,3,7
39,5730,100,ELA,Met,22,19,22
39,5730,100,ELA,Exceeded,6,4,4
39,5730,100,Math,Did Not Yet Meet,0,0,0
39,5730,100,Math,Partially Met,2,2,3
39,5730,100,Math,Approached,3,4,12
39,5730,100,Math,Met,10,22,28
39,5730,100,Math,Exceeded,4,5,5
39,5730,120,ELA,Did Not Yet Meet,1,1,1
39,5730,120,ELA,Partially Met,2,3,3
39,5730,120,ELA,Approached,3,4,7
39,5730,120,ELA,Met,19,19,21
39,5730,120,ELA,Exceeded,5,6,7
39,5730,120,Math,Did Not Yet Meet,0,0,2
39,5730,120,Math,Partially Met,2,2,4
39,5730,120,Math,Approached,4,6,16
39,5730,120,Math,Met,7,20,26
39,5730,120,Math,Exceeded,2,3,5
39,5730,140,ELA,Did Not Yet Meet,1,2,2
39,5730,140,ELA,Partially Met,4,5,2
39,5730,140,ELA,Approached,5,2,10
39,5730,140,ELA,Met,14,25,17
39,5730,140,ELA,Exceeded,3,5,3
39,5730,140,Math,Did Not Yet Meet,0,0,2
39,5730,140,Math,Partially Met,4,2,4
39,5730,140,Math,Approached,6,10,11
39,5730,140,Math,Met,10,16,26
39,5730,140,Math,Exceeded,1,6,2
39,5730,145,ELA,Did Not Yet Meet,2,1,1
39,5730,145,ELA,Partially Met,5,2,4
39,5730,145,ELA,Approached,5,5,7
39,5730,145,ELA,Met,19,14,15
39,5730,145,ELA,Exceeded,9,5,7
39,5730,145,Math,Did Not Yet Meet,1,1,1
39,5730,145,Math,Partially Met,2,5,5
39,5730,145,Math,Approached,4,6,9
39,5730,145,Math,Met,8,18,27
39,5730,145,Math,Exceeded,2,5,7
39,5730,150,ELA,Did Not Yet Meet,1,1,0
39,5730,150,ELA,Partially Met,2,0,2
39,5730,150,ELA,Approached,4,4,5
39,5730,150,ELA,Met,16,20,31
39,5730,150,ELA,Exceeded,4,5,6
39,5730,150,Math,Did Not Yet Meet,1,2,1
39,5730,150,Math,Partially Met,2,1,2
39,5730,150,Math,Approached,2,4,12
39,5730,150,Math,Met,12,14,43
39,5730,150,Math,Exceeded,2,3,2
39,5730,160,ELA,Partially Met,0,0,1
39,5730,160,ELA,Approached,8,7,8
39,5730,160,ELA,Met,17,19,23
39,5730,160,ELA,Exceeded,5,7,6
39,5730,160,Math,Partially Met,1,2,1
39,5730,160,Math,Approached,6,11,10
39,5730,160,Math,Met,16,18,23
39,5730,160,Math,Exceeded,1,3,6
39,5810,060,ELA,Did Not Yet Meet,3,0,5
39,5810,060,ELA,Partially Met,8,6,5
39,5810,060,ELA,Approached,16,6,6
39,5810,060,ELA,Met,19,17,5
39,5810,060,ELA,Exceeded,3,0,0
39,5810,060,Math,Did Not Yet Meet,2,0,0
39,5810,060,Math,Partially Met,15,9,7
39,5810,060,Math,Approached,20,13,7
39,5810,060,Math,Met,15,9,2
39,5810,060,Math,Exceeded,2,0,0
41,0030,010,ELA,Did Not Yet Meet,1,1,1
41,0030,010,ELA,Partially Met,5,5,1
41,0030,010,ELA,Approached,16,6,4
41,0030,010,ELA,Met,24,14,9
41,0030,010,ELA,Exceeded,7,3,2
41,0030,010,Math,Did Not Yet Meet,0,3,1
41,0030,010,Math,Partially Met,7,7,8
41,0030,010,Math,Approached,9,14,11
41,0030,010,Math,Met,13,13,10
41,0030,010,Math,Exceeded,2,1,1
41,0070,010,ELA,Did Not Yet Meet,6,1,3
41,0070,010,ELA,Partially Met,8,5,6
41,0070,010,ELA,Approached,12,10,11
41,0070,010,ELA,Met,20,8,5
41,0070,010,ELA,Exceeded,2,0,1
41,0070,010,Math,Did Not Yet Meet,0,0,1
41,0070,010,Math,Partially Met,9,10,5
41,0070,010,Math,Approached,12,19,19
41,0070,010,Math,Met,4,9,9
41,0070,010,Math,Exceeded,0,0,1
41,0280,030,ELA,Did Not Yet Meet,1,3,1
41,0280,030,ELA,Partially Met,4,4,6
41,0280,030,ELA,Approached,15,10,12
41,0280,030,ELA,Met,19,13,12
41,0280,030,ELA,Exceeded,1,1,0
41,0280,030,Math,Did Not Yet Meet,2,2,5
41,0280,030,Math,Partially Met,12,9,7
41,0280,030,Math,Approached,8,19,4
41,0280,030,Math,Met,13,11,7
41,0280,030,Math,Exceeded,0,1,0
41,0400,030,ELA,Did Not Yet Meet,2,1,5
41,0400,030,ELA,Partially Met,4,3,5
41,0400,030,ELA,Approached,12,8,10
41,0400,030,ELA,Met,19,17,7
41,0400,030,ELA,Exceeded,2,4,1
41,0400,030,Math,Did Not Yet Meet,1,0,1
41,0400,030,Math,Partially Met,4,7,14
41,0400,030,Math,Approached,9,8,18
41,0400,030,Math,Met,10,12,15
41,0400,030,Math,Exceeded,0,1,2
41,1620,050,ELA,Did Not Yet Meet,0,2,1
41,1620,050,ELA,Partially Met,5,2,5
41,1620,050,ELA,Approached,19,9,11
41,1620,050,ELA,Met,18,14,6
41,1620,050,ELA,Exceeded,2,4,2
41,1620,050,Math,Did Not Yet Meet,1,2,2
41,1620,050,Math,Partially Met,11,7,8
41,1620,050,Math,Approached,2,13,13
41,1620,050,Math,Met,7,11,15
41,1620,050,Math,Exceeded,2,2,1
41,1670,050,ELA,Did Not Yet Meet,0,0,2
41,1670,050,ELA,Partially Met,0,2,7
41,1670,050,ELA,Approached,4,5,11
41,1670,050,ELA,Met,13,16,29
41,1670,050,ELA,Exceeded,9,0,2
41,1670,050,Math,Did Not Yet Meet,0,0,2
41,1670,050,Math,Partially Met,2,4,11
41,1670,050,Math,Approached,5,15,18
41,1670,050,Math,Met,20,7,16
41,1785,040,ELA,Did Not Yet Meet,1,0,1
41,1785,040,ELA,Partially Met,1,3,4
41,1785,040,ELA,Approached,6,7,16
41,1785,040,ELA,Met,9,20,19
41,1785,040,ELA,Exceeded,5,5,4
41,1785,040,Math,Did Not Yet Meet,0,1,0
41,1785,040,Math,Partially Met,2,2,10
41,1785,040,Math,Approached,8,9,22
41,1785,040,Math,Met,16,12,15
41,1785,040,Math,Exceeded,0,1,0
41,1785,060,ELA,Did Not Yet Meet,3,1,2
41,1785,060,ELA,Partially Met,4,5,5
41,1785,060,ELA,Approached,11,13,10
41,1785,060,ELA,Met,15,15,10
41,1785,060,ELA,Exceeded,2,3,1
41,1785,060,Math,Did Not Yet Meet,1,2,2
41,1785,060,Math,Partially Met,6,8,6
41,1785,060,Math,Approached,10,6,10
41,1785,060,Math,Met,23,14,8
41,1785,060,Math,Exceeded,2,0,1
41,1840,040,ELA,Did Not Yet Meet,0,1,1
41,1840,040,ELA,Partially Met,3,3,5
41,1840,040,ELA,Approached,3,7,23
41,1840,040,ELA,Met,5,12,30
41,1840,040,ELA,Exceeded,1,3,5
41,1840,040,Math,Did Not Yet Meet,1,1,1
41,1840,040,Math,Partially Met,1,5,6
41,1840,040,Math,Approached,9,10,15
41,1840,040,Math,Met,13,17,17
41,1840,040,Math,Exceeded,0,1,4
41,1840,070,ELA,Did Not Yet Meet,0,1,2
41,1840,070,ELA,Partially Met,2,2,4
41,1840,070,ELA,Approached,1,11,7
41,1840,070,ELA,Met,12,22,20
41,1840,070,ELA,Exceeded,8,4,6
41,1840,070,Math,Did Not Yet Meet,1,0,0
41,1840,070,Math,Partially Met,3,4,1
41,1840,070,Math,Approached,3,7,18
41,1840,070,Math,Met,15,21,18
41,1840,070,Math,Exceeded,3,1,3
41,1870,060,ELA,Did Not Yet Meet,1,2,1
41,1870,060,ELA,Partially Met,3,2,4
41,1870,060,ELA,Approached,6,6,10
41,1870,060,ELA,Met,10,18,18
41,1870,060,ELA,Exceeded,6,7,6
41,1870,060,Math,Did Not Yet Meet,0,0,1
41,1870,060,Math,Partially Met,9,5,4
41,1870,060,Math,Approached,9,12,16
41,1870,060,Math,Met,9,13,16
41,1870,060,Math,Exceeded,1,1,3
41,1870,070,ELA,Did Not Yet Meet,0,6,3
41,1870,070,ELA,Partially Met,3,3,17
41,1870,070,ELA,Approached,0,3,19
41,1870,070,ELA,Met,14,11,22
41,1870,070,Math,Did Not Yet Meet,0,0,3
41,1870,070,Math,Partially Met,0,8,14
41,1870,070,Math,Approached,0,6,31
41,1870,070,Math,Met,8,14,17
41,1870,090,ELA,Did Not Yet Meet,0,0,3
41,1870,090,ELA,Partially Met,1,3,3
41,1870,090,ELA,Approached,6,9,10
41,1870,090,ELA,Met,10,19,24
41,1870,090,ELA,Exceeded,3,3,6
41,1870,090,Math,Did Not Yet Meet,0,3,0
41,1870,090,Math,Partially Met,0,3,9
41,1870,090,Math,Approached,4,10,18
41,1870,090,Math,Met,10,21,7
41,1870,090,Math,Exceeded,6,6,3
41,2040,030,ELA,Did Not Yet Meet,3,0,1
41,2040,030,ELA,Partially Met,7,14,3
41,2040,030,ELA,Approached,17,12,5
41,2040,030,ELA,Met,22,11,5
41,2040,030,ELA,Exceeded,0,1,0
41,2040,030,Math,Did Not Yet Meet,0,6,0
41,2040,030,Math,Partially Met,18,10,15
41,2040,030,Math,Approached,11,11,9
41,2040,030,Math,Met,3,8,7
41,2040,030,Math,Exceeded,1,1,0
41,2250,050,ELA,Partially Met,2,1,5
41,2250,050,ELA,Approached,12,4,7
41,2250,050,ELA,Met,17,20,18
41,2250,050,ELA,Exceeded,2,6,5
41,2250,050,Math,Did Not Yet Meet,0,1,0
41,2250,050,Math,Partially Met,6,6,4
41,2250,050,Math,Approached,9,4,16
41,2250,050,Math,Met,24,9,18
41,2250,050,Math,Exceeded,0,3,0
41,2470,040,ELA,Did Not Yet Meet,0,2,1
41,2470,040,ELA,Partially Met,9,1,2
41,2470,040,ELA,Approached,12,9,4
41,2470,040,ELA,Met,22,16,17
41,2470,040,ELA,Exceeded,3,1,0
41,2470,040,Math,Did Not Yet Meet,0,1,0
41,2470,040,Math,Partially Met,10,9,9
41,2470,040,Math,Approached,9,13,13
41,2470,040,Math,Met,12,13,8
41,2470,040,Math,Exceeded,1,0,1
41,2790,050,ELA,Did Not Yet Meet,0,2,2
41,2790,050,ELA,Partially Met,6,6,2
41,2790,050,ELA,Approached,9,15,5
41,2790,050,ELA,Met,17,14,17
41,2790,050,ELA,Exceeded,0,3,0
41,2790,050,Math,Did Not Yet Meet,1,0,1
41,2790,050,Math,Partially Met,0,3,3
41,2790,050,Math,Approached,9,7,11
41,2790,050,Math,Met,20,18,18
41,2790,050,Math,Exceeded,3,1,2
41,2790,060,ELA,Did Not Yet Meet,1,2,2
41,2790,060,ELA,Partially Met,1,3,6
41,2790,060,ELA,Approached,10,11,10
41,2790,060,ELA,Met,14,16,15
41,2790,060,ELA,Exceeded,2,3,4
41,2790,060,Math,Did Not Yet Meet,2,1,1
41,2790,060,Math,Partially Met,2,6,9
41,2790,060,Math,Approached,8,12,20
41,2790,060,Math,Met,2,11,22
41,2790,060,Math,Exceeded,0,2,2
41,2970,050,ELA,Did Not Yet Meet,2,1,3
41,2970,050,ELA,Partially Met,2,6,5
41,2970,050,ELA,Approached,9,11,11
41,2970,050,ELA,Met,13,14,19
41,2970,050,ELA,Exceeded,1,1,2
41,2970,050,Math,Did Not Yet Meet,1,0,0
41,2970,050,Math,Partially Met,2,7,7
41,2970,050,Math,Approached,7,17,18
41,2970,050,Math,Met,11,10,18
41,2970,050,Math,Exceeded,0,1,0
41,3675,050,ELA,Did Not Yet Meet,2,0,2
41,3675,050,ELA,Partially Met,8,4,2
41,3675,050,ELA,Approached,7,15,8
41,3675,050,ELA,Met,15,18,5
41,3675,050,ELA,Exceeded,11,1,1
41,3890,050,ELA,Did Not Yet Meet,1,2,1
41,3890,050,ELA,Partially Met,8,6,4
41,3890,050,ELA,Approached,9,9,8
41,3890,050,ELA,Met,19,13,13
41,3890,050,ELA,Exceeded,4,1,3
41,3890,050,Math,Did Not Yet Meet,3,3,1
41,3890,050,Math,Partially Met,5,6,14
41,3890,050,Math,Approached,10,14,9
41,3890,050,Math,Met,12,10,9
41,3890,050,Math,Exceeded,2,1,2
41,4100,060,ELA,Did Not Yet Meet,3,5,2
41,4100,060,ELA,Partially Met,7,6,6
41,4100,060,ELA,Approached,10,9,10
41,4100,060,ELA,Met,18,10,9
41,4100,060,ELA,Exceeded,3,2,0
41,4100,060,Math,Did Not Yet Meet,1,1,1
41,4100,060,Math,Partially Met,3,3,9
41,4100,060,Math,Approached,10,12,14
41,4100,060,Math,Met,12,15,12
41,4100,060,Math,Exceeded,3,2,1
41,4100,105,ELA,Did Not Yet Meet,5,4,6
41,4100,105,ELA,Partially Met,10,7,6
41,4100,105,ELA,Approached,12,8,10
41,4100,105,ELA,Met,8,14,10
41,4100,105,ELA,Exceeded,0,0,1
41,4100,105,Math,Did Not Yet Meet,3,1,4
41,4100,105,Math,Partially Met,8,6,13
41,4100,105,Math,Approached,7,6,14
41,4100,105,Math,Met,7,8,19
41,4100,105,Math,Exceeded,0,0,3
41,4100,110,ELA,Did Not Yet Meet,5,3,5
41,4100,110,ELA,Partially Met,6,8,8
41,4100,110,ELA,Approached,11,9,12
41,4100,110,ELA,Met,15,6,5
41,4100,110,ELA,Exceeded,4,3,1
41,4100,110,Math,Did Not Yet Meet,3,2,2
41,4100,110,Math,Partially Met,9,6,9
41,4100,110,Math,Approached,18,12,8
41,4100,110,Math,Met,13,12,6
41,4100,110,Math,Exceeded,0,0,1
41,4200,040,ELA,Did Not Yet Meet,3,1,4
41,4200,040,ELA,Partially Met,5,4,5
41,4200,040,ELA,Approached,10,12,13
41,4200,040,ELA,Met,10,10,14
41,4200,040,ELA,Exceeded,5,2,1
41,4200,040,Math,Did Not Yet Meet,0,3,4
41,4200,040,Math,Partially Met,9,6,13
41,4200,040,Math,Approached,14,12,6
41,4200,040,Math,Met,11,11,10
41,4200,040,Math,Exceeded,1,0,0
41,5465,060,ELA,Did Not Yet Meet,1,4,0
41,5465,060,ELA,Partially Met,8,6,9
41,5465,060,ELA,Approached,5,10,14
41,5465,060,ELA,Met,6,13,14
41,5465,060,ELA,Exceeded,0,4,5
41,5480,055,ELA,Did Not Yet Meet,5,3,1
41,5480,055,ELA,Partially Met,6,4,4
41,5480,055,ELA,Approached,21,10,6
41,5480,055,ELA,Met,23,13,4
41,5480,055,ELA,Exceeded,1,1,0
41,5480,055,Math,Did Not Yet Meet,9,2,2
41,5480,055,Math,Partially Met,13,8,9
41,5480,055,Math,Approached,16,10,9
41,5480,055,Math,Met,9,5,6
41,5480,055,Math,Exceeded,2,0,0
41,5530,040,ELA,Did Not Yet Meet,3,4,4
41,5530,040,ELA,Partially Met,5,1,5
41,5530,040,ELA,Approached,4,11,11
41,5530,040,ELA,Met,12,12,25
41,5530,040,ELA,Exceeded,1,1,1
41,5530,040,Math,Did Not Yet Meet,1,2,4
41,5530,040,Math,Partially Met,2,5,15
41,5530,040,Math,Approached,13,14,11
41,5530,040,Math,Met,9,13,7
41,5530,040,Math,Exceeded,1,1,1
41,5780,050,ELA,Did Not Yet Meet,0,0,3
41,5780,050,ELA,Partially Met,1,5,7
41,5780,050,ELA,Approached,9,7,18
41,5780,050,ELA,Met,7,12,25
41,5780,050,ELA,Exceeded,1,3,2
41,5780,050,Math,Did Not Yet Meet,1,0,1
41,5780,050,Math,Partially Met,3,4,3
41,5780,050,Math,Approached,18,16,14
41,5780,050,Math,Met,9,9,18
41,5780,050,Math,Exceeded,0,2,2
80,6013,900,ELA,Did Not Yet Meet,1,1,2
80,6013,900,ELA,Partially Met,2,3,3
80,6013,900,ELA,Approached,7,6,9
80,6013,900,ELA,Met,15,18,21
80,6013,900,ELA,Exceeded,3,3,9
80,6013,900,Math,Did Not Yet Meet,0,0,0
80,6013,900,Math,Partially Met,4,4,6
80,6013,900,Math,Approached,6,8,8
80,6013,900,Math,Met,13,15,23
80,6013,900,Math,Exceeded,4,3,5
80,6017,932,ELA,Did Not Yet Meet,2,3,2
80,6017,932,ELA,Partially Met,5,4,10
80,6017,932,ELA,Approached,6,6,14
80,6017,932,ELA,Met,7,10,27
80,6017,932,ELA,Exceeded,0,1,4
80,6017,932,Math,Did Not Yet Meet,1,1,3
80,6017,932,Math,Partially Met,7,5,6
80,6017,932,Math,Approached,9,12,16
80,6017,932,Math,Met,6,15,17
80,6017,932,Math,Exceeded,2,0,0
80,6018,900,ELA,Did Not Yet Meet,0,1,0
80,6018,900,ELA,Partially Met,1,1,1
80,6018,900,ELA,Approached,2,1,14
80,6018,900,ELA,Met,4,6,35
80,6018,900,ELA,Exceeded,1,9,22
80,6018,900,Math,Partially Met,3,14,3
80,6018,900,Math,Approached,3,10,10
80,6018,900,Math,Met,7,10,38
80,6020,985,ELA,Did Not Yet Meet,1,2,2
80,6020,985,ELA,Partially Met,2,1,7
80,6020,985,ELA,Approached,3,6,23
80,6020,985,ELA,Met,7,11,29
80,6020,985,ELA,Exceeded,2,2,4
80,6020,985,Math,Did Not Yet Meet,0,1,6
80,6020,985,Math,Partially Met,1,4,19
80,6020,985,Math,Approached,6,9,30
80,6020,985,Math,Met,5,4,15
80,6021,905,ELA,Did Not Yet Meet,2,3,3
80,6021,905,ELA,Partially Met,5,7,11
80,6021,905,ELA,Approached,12,11,15
80,6021,905,ELA,Met,9,9,11
80,6021,905,ELA,Exceeded,2,1,1
80,6021,905,Math,Did Not Yet Meet,3,4,5
80,6021,905,Math,Partially Met,13,12,9
80,6021,905,Math,Approached,13,13,8
80,6021,905,Math,Met,8,5,7
80,6021,905,Math,Exceeded,0,1,0
80,6022,990,ELA,Did Not Yet Meet,2,3,4
80,6022,990,ELA,Partially Met,4,10,12
80,6022,990,ELA,Approached,16,13,7
80,6022,990,ELA,Met,17,3,6
80,6022,990,ELA,Exceeded,0,0,1
80,6022,990,Math,Did Not Yet Meet,6,3,4
80,6022,990,Math,Partially Met,8,9,9
80,6022,990,Math,Approached,7,16,18
80,6022,990,Math,Met,8,6,4
80,6022,990,Math,Exceeded,0,1,1
80,6024,906,ELA,Did Not Yet Meet,0,0,5
80,6024,906,ELA,Partially Met,5,5,12
80,6024,906,ELA,Approached,12,7,17
80,6024,906,ELA,Met,7,5,24
80,6024,906,ELA,Exceeded,0,0,2
80,6024,906,Math,Partially Met,0,2,5
80,6024,906,Math,Approached,5,10,26
80,6024,906,Math,Met,12,10,26
80,6024,906,Math,Exceeded,2,2,0
80,6025,907,ELA,Did Not Yet Meet,6,6,7
80,6025,907,ELA,Partially Met,10,8,10
80,6025,907,ELA,Approached,13,10,10
80,6025,907,ELA,Met,8,5,6
80,6025,907,ELA,Exceeded,0,0,1
80,6025,907,Math,Did Not Yet Meet,3,5,4
80,6025,907,Math,Partially Met,12,16,18
80,6025,907,Math,Approached,8,11,6
80,6025,907,Math,Met,5,6,4
80,6028,910,ELA,Did Not Yet Meet,2,0,1
80,6028,910,ELA,Partially Met,3,4,5
80,6028,910,ELA,Approached,3,6,16
80,6028,910,ELA,Met,10,16,22
80,6028,910,ELA,Exceeded,2,4,7
80,6028,910,Math,Did Not Yet Meet,0,2,1
80,6028,910,Math,Partially Met,6,4,3
80,6028,910,Math,Approached,25,15,9
80,6028,910,Math,Met,17,9,6
80,6028,910,Math,Exceeded,0,1,4
80,6029,911,ELA,Did Not Yet Meet,3,9,6
80,6029,911,ELA,Partially Met,9,16,9
80,6029,911,ELA,Approached,6,9,13
80,6029,911,ELA,Met,13,3,3
80,6029,911,Math,Did Not Yet Meet,13,0,3
80,6029,911,Math,Partially Met,10,23,3
80,6029,911,Math,Approached,13,16,3
80,6029,911,Math,Met,10,6,0
80,6030,912,ELA,Did Not Yet Meet,4,3,1
80,6030,912,ELA,Partially Met,5,3,8
80,6030,912,ELA,Approached,7,12,6
80,6030,912,ELA,Met,9,14,23
80,6030,912,ELA,Exceeded,1,4,1
80,6030,912,Math,Did Not Yet Meet,3,4,3
80,6030,912,Math,Partially Met,7,9,8
80,6030,912,Math,Approached,9,11,9
80,6030,912,Math,Met,10,11,9
80,6030,912,Math,Exceeded,3,2,2
80,6036,921,ELA,Did Not Yet Meet,0,0,1
80,6036,921,ELA,Partially Met,2,2,2
80,6036,921,ELA,Approached,3,7,9
80,6036,921,ELA,Met,22,9,22
80,6036,921,ELA,Exceeded,10,7,6
80,6036,921,Math,Did Not Yet Meet,0,0,1
80,6036,921,Math,Partially Met,1,4,7
80,6036,921,Math,Approached,4,5,15
80,6036,921,Math,Met,12,18,25
80,6036,921,Math,Exceeded,3,1,5
80,6037,922,ELA,Did Not Yet Meet,4,4,3
80,6037,922,ELA,Partially Met,5,9,10
80,6037,922,ELA,Approached,12,12,11
80,6037,922,ELA,Met,9,9,10
80,6037,922,ELA,Exceeded,1,2,1
80,6037,922,Math,Did Not Yet Meet,2,3,3
80,6037,922,Math,Partially Met,8,11,15
80,6037,922,Math,Approached,10,11,13
80,6037,922,Math,Met,7,7,8
80,6037,922,Math,Exceeded,1,1,1
80,6041,916,ELA,Did Not Yet Meet,0,1,0
80,6041,916,ELA,Partially Met,6,2,5
80,6041,916,ELA,Approached,7,3,6
80,6041,916,ELA,Met,16,18,25
80,6041,916,ELA,Exceeded,5,1,7
80,6041,916,Math,Did Not Yet Meet,1,1,2
80,6041,916,Math,Partially Met,6,5,4
80,6041,916,Math,Approached,4,7,7
80,6041,916,Math,Met,12,17,17
80,6041,916,Math,Exceeded,6,7,7
80,6053,917,ELA,Did Not Yet Meet,2,1,4
80,6053,917,ELA,Partially Met,5,6,5
80,6053,917,ELA,Approached,19,9,12
80,6053,917,ELA,Met,7,11,14
80,6053,917,ELA,Exceeded,3,1,1
80,6053,917,Math,Partially Met,7,6,6
80,6053,917,Math,Approached,13,6,19
80,6053,917,Math,Met,9,15,19
80,6058,939,ELA,Did Not Yet Meet,7,9,12
80,6058,939,ELA,Partially Met,11,3,9
80,6058,939,ELA,Approached,7,8,14
80,6058,939,ELA,Met,7,5,8
80,6058,939,Math,Did Not Yet Meet,4,4,5
80,6058,939,Math,Partially Met,8,9,5
80,6058,939,Math,Approached,9,12,11
80,6058,939,Math,Met,7,5,18
80,6058,939,Math,Exceeded,1,0,0
80,6060,942,ELA,Did Not Yet Meet,7,7,7
80,6060,942,ELA,Partially Met,3,14,17
80,6060,942,ELA,Approached,17,7,3
80,6060,942,ELA,Met,7,7,3
80,6060,942,Math,Did Not Yet Meet,0,7,11
80,6060,942,Math,Partially Met,4,14,11
80,6060,942,Math,Approached,7,4,25
80,6060,942,Math,Met,7,7,4
80,6063,945,ELA,Did Not Yet Meet,13,10,10
80,6063,945,ELA,Partially Met,15,7,5
80,6063,945,ELA,Approached,15,6,7
80,6063,945,ELA,Met,5,2,5
80,6063,945,Math,Did Not Yet Meet,15,11,6
